93.1653,12.7264,-14.6184,-0.0324062,0.0281215,-0.145889,0.98837
93.0771,12.7623,-14.6043,-0.0320782,0.0299216,-0.14501,0.988457
93.0211,12.7606,-14.5991,-0.0300726,0.0322325,-0.144869,0.988468
92.9307,12.777,-14.5983,-0.0238195,0.0383877,-0.144243,0.988511
92.8194,12.8058,-14.5897,-0.0206452,0.0414928,-0.143944,0.9885
92.758,12.82,-14.5876,-0.0174943,0.0454863,-0.144374,0.988322
92.6762,12.843,-14.5821,-0.0141397,0.0493189,-0.144132,0.988228
92.5915,12.865,-14.5715,-0.0106533,0.0558511,-0.143489,0.988017
92.5174,12.8823,-14.5586,-0.00782016,0.061392,-0.142655,0.987836
92.441,12.9035,-14.5552,-0.00571007,0.0661965,-0.142752,0.987526
92.3561,12.9184,-14.5453,-0.00320872,0.0697439,-0.142699,0.987301
92.2798,12.9331,-14.5319,-0.000364309,0.0735433,-0.142604,0.987044
92.1956,12.9473,-14.5245,0.00194671,0.0752546,-0.142237,0.986966
92.1089,12.9703,-14.5094,0.0045797,0.0772003,-0.141597,0.986899
92.0308,12.9837,-14.4967,0.00688559,0.0786742,-0.140515,0.986924
91.8539,13.0279,-14.4761,0.0102614,0.0786456,-0.13964,0.987021
91.7738,13.0484,-14.466,0.0108454,0.0766941,-0.138708,0.9873
91.6844,13.0748,-14.453,0.0113968,0.0760141,-0.138092,0.987432
91.593,13.1011,-14.4387,0.0116279,0.0749847,-0.137707,0.987562
91.5053,13.1281,-14.4249,0.0116288,0.0746626,-0.137799,0.987574
91.4234,13.1557,-14.4072,0.0125395,0.07504,-0.137392,0.987591
91.1891,13.2251,-14.3583,0.0141334,0.0831545,-0.137471,0.986908
91.0702,13.2398,-14.3332,0.0149678,0.0877254,-0.137878,0.986443
90.8895,13.2919,-14.3005,0.0156771,0.0989594,-0.136633,0.985542
90.7583,13.327,-14.2775,0.0164053,0.110739,-0.137372,0.984173
90.625,13.3614,-14.2453,0.0178573,0.115695,-0.138033,0.983485
90.5411,13.3899,-14.2329,0.0183482,0.118616,-0.137733,0.98317
90.4543,13.4196,-14.2109,0.0199274,0.121198,-0.137293,0.982886
90.3601,13.4405,-14.1921,0.02073,0.121866,-0.137211,0.982798
90.1728,13.4988,-14.1527,0.0230884,0.119044,-0.135144,0.983378
90.0582,13.5203,-14.1342,0.0233297,0.116495,-0.134736,0.983733
89.9618,13.542,-14.1101,0.0239814,0.114407,-0.13302,0.984196
89.5824,13.6443,-14.0243,0.0254323,0.0997094,-0.129764,0.986191
89.3043,13.7218,-13.9652,0.0244433,0.0943706,-0.127793,0.986998
89.0224,13.8003,-13.9102,0.023037,0.0890627,-0.126209,0.987729
88.742,13.8803,-13.8626,0.0206178,0.0827426,-0.123293,0.9887
88.6724,13.9008,-13.8461,0.0195011,0.0800974,-0.121858,0.989118
88.5609,13.9296,-13.8308,0.0179121,0.0778524,-0.121088,0.989422
88.4705,13.9534,-13.8132,0.0164626,0.0763531,-0.120151,0.989678
88.3781,13.9803,-13.7957,0.0161887,0.0742437,-0.119943,0.989868
88.2866,14.004,-13.7788,0.01497,0.073681,-0.119828,0.989944
88.1999,14.03,-13.7662,0.0147721,0.0721563,-0.119066,0.990151
88.0631,14.0646,-13.7458,0.0133811,0.0698177,-0.118273,0.990433
87.8389,14.1211,-13.7151,0.0122785,0.0665547,-0.116487,0.990884
87.6527,14.164,-13.6918,0.00937903,0.0627183,-0.114238,0.991427
87.559,14.1834,-13.6911,0.00721114,0.0605038,-0.113665,0.991649
87.4676,14.2042,-13.6791,0.00648193,0.0579254,-0.113625,0.991812
87.4126,14.2191,-13.6681,0.00668838,0.0571041,-0.113287,0.991897
87.2754,14.2509,-13.6491,0.00741632,0.0559719,-0.112507,0.992046
87.1764,14.2745,-13.64,0.00892961,0.0545338,-0.11197,0.992174
87.0958,14.2957,-13.622,0.00958885,0.054948,-0.111249,0.992226
87.0079,14.3172,-13.6149,0.00942735,0.0556249,-0.110642,0.992258
86.919,14.3406,-13.5976,0.0101226,0.0570302,-0.109753,0.99227
86.8352,14.3593,-13.5859,0.0102903,0.0586652,-0.10847,0.992314
86.7461,14.3799,-13.5771,0.00965165,0.0608419,-0.10753,0.992292
86.6947,14.3917,-13.5642,0.00882978,0.0633451,-0.107123,0.992187
86.5766,14.419,-13.5483,0.0080154,0.0659667,-0.10682,0.992055
86.4403,14.4472,-13.5365,0.00936028,0.0681265,-0.10682,0.991898
86.3068,14.4726,-13.5208,0.0114435,0.0697436,-0.105828,0.99187
86.2211,14.4895,-13.5043,0.0132328,0.0721752,-0.10461,0.991803
86.1369,14.5086,-13.4915,0.014853,0.0738684,-0.104233,0.991695
86.0493,14.5271,-13.4788,0.0153542,0.0760103,-0.103678,0.991583
85.96,14.5472,-13.4658,0.0160601,0.0777558,-0.102721,0.991536
85.8792,14.5643,-13.4548,0.0167655,0.0792302,-0.102712,0.991409
85.7937,14.5843,-13.4437,0.0162885,0.0804512,-0.101884,0.991404
85.6131,14.6255,-13.4173,0.0163735,0.0838801,-0.100541,0.991256
85.5286,14.6448,-13.4038,0.0160995,0.0844863,-0.100484,0.991214
85.4348,14.6623,-13.3927,0.0180358,0.0833817,-0.0991114,0.991413
85.333,14.6824,-13.3739,0.0190313,0.0828334,-0.0979931,0.991551
85.2803,14.6891,-13.3637,0.0193715,0.0810865,-0.0966858,0.991817
85.0947,14.7214,-13.3322,0.0191829,0.0793791,-0.0953172,0.992092
84.9148,14.7581,-13.3022,0.0199092,0.0777641,-0.0935706,0.992371
84.5011,14.8321,-13.2442,0.018446,0.0733183,-0.0846172,0.993541
84.38,14.8572,-13.2447,0.0186233,0.0729104,-0.0809134,0.993876
84.3277,14.8626,-13.2287,0.0180177,0.0719721,-0.0758227,0.994357
84.2048,14.8808,-13.2123,0.0178141,0.0713384,-0.0720624,0.994686
84.1064,14.8914,-13.197,0.0177373,0.0709244,-0.0671716,0.995059
84.0127,14.8962,-13.1803,0.0172008,0.0704775,-0.0622755,0.995419
83.9227,14.9106,-13.165,0.0175031,0.0703892,-0.0586697,0.995639
83.8699,14.9183,-13.1539,0.0164677,0.0696168,-0.0575833,0.995774
83.7392,14.9341,-13.1376,0.0153491,0.0696202,-0.0564047,0.995859
83.6475,14.9457,-13.1261,0.0151966,0.0685966,-0.0562142,0.995944
83.5587,14.9626,-13.1103,0.0138018,0.0681944,-0.056776,0.99596
83.4619,14.9761,-13.0979,0.0130429,0.0677313,-0.0547395,0.996115
83.3744,14.9923,-13.0779,0.012184,0.0678259,-0.0517874,0.996278
83.2914,15.001,-13.0632,0.0114718,0.068347,-0.0491332,0.996385
83.2073,15.0109,-13.0533,0.0107758,0.0685541,-0.0471552,0.996474
83.1196,15.0202,-13.0412,0.0101556,0.0691489,-0.0447115,0.996552
83.0334,15.0273,-13.0298,0.00976562,0.0703312,-0.042244,0.996581
82.9478,15.0371,-13.0125,0.0094776,0.0716901,-0.0418138,0.996505
82.8588,15.0461,-12.9986,0.00822697,0.0735266,-0.0419997,0.996375
82.7746,15.0537,-12.9875,0.00780354,0.075865,-0.0416852,0.996216
82.6897,15.0593,-12.9719,0.00689345,0.0783869,-0.0419597,0.996016
82.6003,15.0691,-12.9597,0.00577882,0.0804563,-0.042274,0.995845
82.5138,15.0783,-12.9477,0.00519897,0.0822477,-0.0421339,0.995707
82.3325,15.0946,-12.913,0.00399115,0.0878459,-0.0424792,0.99522
82.2401,15.1036,-12.896,0.00414151,0.0897622,-0.0419804,0.995069
82.1515,15.1101,-12.8806,0.00325304,0.0915099,-0.0414123,0.994937
82.0537,15.1167,-12.8655,0.00292526,0.0930959,-0.0409346,0.994811
81.9627,15.128,-12.8486,0.00277521,0.0939187,-0.0407963,0.99474
81.8756,15.1314,-12.8315,0.00205514,0.0949553,-0.0410039,0.994635
81.699,15.1446,-12.8058,0.00192863,0.0946912,-0.0397284,0.994712
81.5186,15.1617,-12.7704,0.000647955,0.095516,-0.0399432,0.994626
81.3852,15.1699,-12.7433,-0.00110646,0.0970076,-0.041029,0.994437
81.2564,15.1764,-12.7226,-0.00129995,0.0976094,-0.0413607,0.994364
81.1707,15.1851,-12.7069,-0.00243904,0.0989292,-0.0423776,0.994189
81.08,15.2009,-12.6913,-0.00237509,0.0994318,-0.0429817,0.994113
80.9865,15.2104,-12.6708,-0.0031952,0.1005,-0.0437164,0.993971
80.8929,15.2207,-12.6495,-0.00350518,0.101095,-0.0444228,0.993878
80.7979,15.2296,-12.6302,-0.0043152,0.102788,-0.0454897,0.993653
80.7063,15.2414,-12.6104,-0.00505208,0.10374,-0.0464987,0.993504
80.6113,15.2521,-12.5901,-0.00468498,0.105385,-0.0469825,0.99331
80.5125,15.2628,-12.5707,-0.00584821,0.10667,-0.0476121,0.993137
80.4195,15.2755,-12.5473,-0.00620264,0.108534,-0.0482928,0.9929
80.3214,15.2829,-12.5274,-0.00668969,0.111435,-0.0491206,0.992534
80.2297,15.2967,-12.502,-0.00723334,0.113738,-0.0499341,0.992229
80.1306,15.3101,-12.479,-0.00739688,0.116975,-0.0514914,0.991772
80.0378,15.3197,-12.4589,-0.00768596,0.118113,-0.0522323,0.991596
79.895,15.3322,-12.4234,-0.0091266,0.122218,-0.0544573,0.990966
79.7515,15.3471,-12.3918,-0.00920463,0.122605,-0.0538653,0.99095
79.6596,15.3557,-12.3748,-0.0098199,0.122234,-0.0536648,0.991001
79.5626,15.3683,-12.3566,-0.0094518,0.120797,-0.0530952,0.991211
79.4691,15.3784,-12.3386,-0.0100188,0.117585,-0.0532606,0.991583
79.2741,15.4006,-12.2971,-0.00689429,0.108661,-0.0522866,0.992679
79.1765,15.4108,-12.2719,-0.00611264,0.103348,-0.0524889,0.993241
79.0852,15.4211,-12.2484,-0.00433538,0.098455,-0.052445,0.993749
79.0306,15.4217,-12.2336,-0.00257211,0.0952761,-0.0513566,0.994122
78.8943,15.434,-12.2025,-0.000636766,0.0920987,-0.0497015,0.994508
78.7962,15.4435,-12.1791,-0.000298162,0.0919609,-0.0481286,0.994599
78.7015,15.4537,-12.1548,-0.00109469,0.093142,-0.0463956,0.994571
78.6135,15.4632,-12.133,-0.000380311,0.0954935,-0.0453663,0.994396
78.5231,15.4694,-12.1125,0.000777395,0.0973711,-0.044562,0.99425
78.4303,15.4741,-12.0922,0.00220863,0.100173,-0.043445,0.994019
78.0496,15.4989,-12.0037,0.00879336,0.12009,-0.0372908,0.992023
77.8427,15.5007,-11.9681,0.0128199,0.129962,-0.0274751,0.991055
77.751,15.5013,-11.9482,0.0121289,0.1326,-0.0231178,0.990826
77.6557,15.5015,-11.9241,0.0105116,0.133382,-0.0218223,0.990769
77.5592,15.5105,-11.9036,0.00977681,0.134458,-0.0213215,0.990642
77.4663,15.5173,-11.8775,0.00911875,0.134928,-0.0205974,0.990599
77.3692,15.5229,-11.8549,0.00824562,0.134065,-0.0192397,0.990751
77.3076,15.5227,-11.8436,0.00856847,0.130945,-0.0164931,0.991215
77.1681,15.529,-11.8139,0.00826502,0.125397,-0.0144152,0.991967
77.0684,15.5339,-11.7901,0.0086595,0.118854,-0.0120664,0.992801
76.8068,15.539,-11.7239,0.00673797,0.100345,-0.00754507,0.994901
76.6578,15.5455,-11.6921,0.00668139,0.0956297,-0.00681372,0.995371
76.6061,15.555,-11.6721,0.00657677,0.0919148,-0.00631851,0.995725
76.4549,15.5575,-11.6397,0.00634912,0.0878583,-0.0045687,0.996102
76.3548,15.5606,-11.618,0.00570308,0.0847462,-0.00236635,0.996383
76.2589,15.5628,-11.5986,0.00561399,0.0813225,0.000112857,0.996672
76.1606,15.5659,-11.5788,0.00482004,0.0789118,0.00150097,0.996869
76.0617,15.5682,-11.5652,0.00462713,0.0758915,0.00169692,0.997104
75.9713,15.568,-11.5504,0.00396478,0.0726652,0.00218036,0.997346
75.8792,15.5683,-11.5348,0.00415751,0.0705821,0.00299978,0.997493
75.6786,15.5664,-11.5054,0.00507811,0.0643219,0.004728,0.997905
75.5819,15.568,-11.4945,0.00572087,0.060657,0.00440461,0.998133
75.4873,15.5687,-11.4816,0.00592645,0.0572905,0.00438886,0.99833
75.3915,15.5672,-11.4675,0.0059886,0.0538314,0.00500945,0.998519
75.2934,15.5637,-11.4557,0.00615059,0.0495308,0.00532175,0.998739
75.2431,15.5656,-11.4434,0.00558639,0.0466894,0.00568167,0.998878
75.0105,15.5647,-11.4206,0.00551256,0.0387384,0.00724992,0.999208
74.9156,15.5609,-11.413,0.00547106,0.0362015,0.00767083,0.9993
74.863,15.5603,-11.4114,0.00547014,0.0339025,0.00778269,0.99938
74.6899,15.5557,-11.3977,0.00625121,0.0327671,0.0080015,0.999411
74.554,15.5522,-11.3841,0.00712282,0.0340615,0.00892074,0.999355
74.4676,15.5531,-11.3742,0.00750652,0.0360945,0.00907188,0.999279
74.3815,15.5548,-11.366,0.00781509,0.0387875,0.00920545,0.999175
74.292,15.5534,-11.3557,0.00844601,0.0412268,0.00916043,0.999072
74.2045,15.5511,-11.3496,0.00843504,0.0440389,0.00908491,0.998953
74.1151,15.5511,-11.3404,0.00907909,0.0474156,0.00940846,0.99879
74.0264,15.5475,-11.3307,0.00971223,0.0528008,0.00975303,0.99851
73.9375,15.5476,-11.3242,0.00960602,0.0564807,0.00947479,0.998313
73.8502,15.5461,-11.3195,0.0102772,0.0597113,0.00997757,0.998113
73.7664,15.5435,-11.3116,0.0121668,0.0615287,0.010439,0.997977
73.6768,15.5392,-11.303,0.013155,0.0625688,0.0112077,0.997891
73.5877,15.5374,-11.2961,0.0142908,0.0628622,0.00997103,0.99787
73.5081,15.5301,-11.2925,0.016891,0.062212,0.00862598,0.997883
73.4222,15.5286,-11.283,0.0193535,0.0608806,0.00538094,0.997943
73.3307,15.5271,-11.2714,0.0220226,0.0597128,4.86178e-05,0.997973
73.1899,15.5295,-11.2505,0.0258284,0.0593765,-0.00686239,0.997878
73.0553,15.5327,-11.2306,0.0272722,0.0601311,-0.00798161,0.997786
72.8695,15.5353,-11.2047,0.0294045,0.0616911,-0.00886747,0.997623
72.7787,15.5345,-11.1905,0.0306172,0.0636331,-0.00752077,0.997475
72.6916,15.5287,-11.1773,0.0331037,0.0663597,-0.00461874,0.997236
72.6029,15.5245,-11.1617,0.0363553,0.0705406,-0.0024464,0.996843
72.5154,15.5175,-11.1494,0.03917,0.07451,-0.000416967,0.996451
72.4387,15.5157,-11.1401,0.0410761,0.0771294,0.00133277,0.996174
72.3348,15.5142,-11.1202,0.0427154,0.0797124,0.00312865,0.995897
72.2408,15.513,-11.1085,0.0441034,0.0816469,0.00635084,0.995665
72.094,15.5075,-11.0858,0.0454387,0.0837605,0.0168773,0.995306
71.9582,15.4998,-11.0621,0.0455648,0.0853661,0.022666,0.995049
71.8628,15.4958,-11.0508,0.0459067,0.0844897,0.0295693,0.994927
71.7729,15.4899,-11.0363,0.0461857,0.0839719,0.0353796,0.994768
71.68,15.4791,-11.0191,0.0463173,0.0840978,0.0406879,0.994549
71.5827,15.4674,-11.0009,0.0456392,0.0857869,0.0452452,0.994239
71.4963,15.457,-10.9856,0.0454295,0.0865615,0.0498469,0.993961
71.406,15.4476,-10.9708,0.04586,0.0893701,0.0538528,0.993484
71.2677,15.4261,-10.943,0.043758,0.0935091,0.0623614,0.9927
71.0806,15.403,-10.9073,0.0391676,0.0994149,0.0685571,0.991909
70.9372,15.3832,-10.8828,0.0368983,0.10137,0.0708027,0.99164
70.8757,15.3804,-10.8734,0.035065,0.102606,0.0722719,0.991473
70.7416,15.3617,-10.8467,0.0335057,0.102527,0.0743901,0.991379
70.6471,15.3516,-10.8299,0.0319352,0.101955,0.0761991,0.991352
70.5501,15.3402,-10.8165,0.0303965,0.100462,0.0784808,0.991375
70.4523,15.327,-10.801,0.0283674,0.0976248,0.0812362,0.991497
70.3555,15.3131,-10.7865,0.0264548,0.0933855,0.0836947,0.991753
70.2572,15.3008,-10.773,0.0237586,0.0887376,0.0845565,0.992175
70.1563,15.2871,-10.7566,0.0206614,0.0830032,0.0852546,0.992681
70.1042,15.282,-10.7456,0.0188329,0.0762402,0.0860113,0.993194
69.8678,15.2414,-10.7056,0.015521,0.0662857,0.086503,0.993923
69.7743,15.2257,-10.6907,0.0137601,0.0633125,0.0873139,0.994072
69.6795,15.2128,-10.6783,0.0118897,0.0605511,0.0871186,0.994285
69.5831,15.199,-10.6662,0.0113473,0.0579458,0.0868498,0.99447
69.5312,15.1903,-10.6568,0.0100829,0.0566823,0.0875975,0.994491
69.4001,15.1693,-10.6408,0.00914322,0.0556224,0.087909,0.994532
69.3005,15.1552,-10.6256,0.00804445,0.0542517,0.0884152,0.994573
69.111,15.1234,-10.603,0.00625901,0.0543029,0.088931,0.994537
69.0143,15.105,-10.5906,0.00522739,0.0537754,0.0896597,0.994506
68.9196,15.0895,-10.584,0.00526228,0.0538016,0.0902221,0.994453
68.8295,15.0719,-10.5737,0.00499155,0.0520679,0.0907281,0.994501
68.7317,15.055,-10.5644,0.0054617,0.0521544,0.0913796,0.994434
68.6419,15.0391,-10.5583,0.00648729,0.0511335,0.0918901,0.994434
68.5501,15.0218,-10.5455,0.00645575,0.0504572,0.0927695,0.994387
68.4995,15.0146,-10.5384,0.00589242,0.0482284,0.0930995,0.994471
68.3727,14.9914,-10.5268,0.0055967,0.0479518,0.0931049,0.994485
68.2914,14.9773,-10.5144,0.00551712,0.0460501,0.0954409,0.994354
68.2179,14.9617,-10.5065,0.0056161,0.0457769,0.100151,0.993903
68.1443,14.9444,-10.502,0.00581222,0.0449141,0.106681,0.993261
68.0696,14.9272,-10.4937,0.00629173,0.0447152,0.113067,0.992561
67.9875,14.9066,-10.4828,0.00672651,0.0448264,0.120443,0.991685
67.9083,14.8862,-10.4774,0.00790904,0.043982,0.128698,0.990676
67.8342,14.8639,-10.4688,0.00917012,0.0418774,0.135493,0.98985
67.741,14.8326,-10.4612,0.00969142,0.040602,0.139989,0.989273
67.6515,14.8071,-10.453,0.0095518,0.0400513,0.143234,0.988832
67.5142,14.7686,-10.4412,0.00964466,0.0399135,0.146195,0.988403
67.4258,14.7425,-10.4366,0.00911793,0.0401276,0.146092,0.988415
67.2945,14.7021,-10.4243,0.0093938,0.0398004,0.146146,0.988417
67.2072,14.6755,-10.4153,0.00857598,0.039926,0.145942,0.98845
67.119,14.65,-10.4075,0.00868899,0.0403955,0.145489,0.988497
66.9826,14.611,-10.394,0.00744335,0.0436042,0.14515,0.98842
66.8502,14.573,-10.3795,0.00708779,0.0458109,0.145106,0.98833
66.7645,14.5488,-10.3699,0.00640111,0.0483581,0.144843,0.988252
66.7145,14.5353,-10.3676,0.00635592,0.0504004,0.144746,0.988164
66.592,14.4974,-10.3555,0.00672878,0.0529181,0.144797,0.988022
66.4506,14.4548,-10.3429,0.00553545,0.0581209,0.143985,0.987856
66.3718,14.4304,-10.3371,0.00515637,0.0599771,0.141985,0.988037
66.2769,14.4011,-10.3265,0.004217,0.0607267,0.140231,0.988246
66.1475,14.3659,-10.316,0.00492363,0.0602677,0.13872,0.988484
66.0939,14.3527,-10.3115,0.00503379,0.0584385,0.136878,0.98885
65.9685,14.3225,-10.2971,0.00488228,0.0575868,0.134651,0.989206
65.9173,14.308,-10.2862,0.00430788,0.0575007,0.133236,0.989405
65.8328,14.2841,-10.2759,0.00445786,0.0581199,0.131756,0.989567
65.7453,14.2584,-10.2632,0.00538199,0.0587195,0.131303,0.989587
65.6125,14.2231,-10.2486,0.00535621,0.0592913,0.131289,0.989555
65.5223,14.2005,-10.2353,0.00365831,0.0592307,0.131774,0.989502
65.43,14.1786,-10.2271,0.00167906,0.0586591,0.131439,0.989586
65.3373,14.154,-10.2137,0.00100706,0.0581965,0.130778,0.989702
65.2847,14.1371,-10.2068,0.00102065,0.0595307,0.130277,0.989688
65.1582,14.1044,-10.1967,0.0017413,0.0596054,0.131121,0.989571
65.071,14.0807,-10.1868,0.00288209,0.0588383,0.132443,0.989439
65.0215,14.0692,-10.1843,0.0031603,0.0569798,0.132973,0.989475
64.8845,14.0345,-10.1717,0.00430379,0.05511,0.133195,0.989547
64.7947,14.01,-10.1609,0.00537736,0.0533037,0.133511,0.989598
64.7044,13.9847,-10.1514,0.00600696,0.0504484,0.134842,0.989564
64.6143,13.96,-10.1364,0.00510963,0.0495285,0.135527,0.989522
64.5212,13.9366,-10.124,0.00211653,0.0493374,0.134704,0.989655
64.4292,13.9131,-10.1131,0.000936741,0.0507522,0.1349,0.989558
64.376,13.8996,-10.1095,-0.000347196,0.0512975,0.134883,0.989533
64.2883,13.8725,-10.1012,4.23351e-05,0.0512979,0.135231,0.989485
64.1998,13.8479,-10.0902,0.00148624,0.0536017,0.135199,0.989366
64.1123,13.8224,-10.0787,0.00157064,0.0554798,0.134588,0.989346
63.8904,13.7593,-10.0557,0.00263462,0.0568077,0.137665,0.988845
63.8001,13.734,-10.0464,0.00311107,0.0561294,0.141122,0.988395
63.7121,13.7077,-10.0371,0.00336698,0.0556607,0.14415,0.987984
63.6203,13.6806,-10.0263,0.00253672,0.0550203,0.146922,0.987613
63.4869,13.6398,-10.0128,0.00130377,0.0511063,0.152714,0.986947
63.3122,13.5862,-9.99487,0.0035299,0.0480236,0.157478,0.986348
63.2204,13.5527,-9.98837,0.00491603,0.0456195,0.160418,0.985982
63.0955,13.512,-9.97866,0.00641335,0.0443716,0.163736,0.985485
63.0088,13.4813,-9.97211,0.00837407,0.0426944,0.166619,0.985061
